Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V,Ch 03`V
1264		,0.315750,-1.464844,-1.240234,0.190430,0.112305
1265		,0.316000,-1.303711,-1.274414,0.192871,0.244141
1266		,0.316250,-1.123047,-1.284180,0.191895,0.410156
1267		,0.316500,-0.937500,-1.303711,0.193848,0.571289
1268		,0.316750,-0.737305,-1.318359,0.193359,0.610352
1269		,0.317000,-0.551758,-1.333008,0.194824,0.668945
1270		,0.317250,-0.351563,-1.333008,0.195801,0.771484
1271		,0.317500,-0.146484,-1.337891,0.194336,0.844727
1272		,0.317750,0.053711,-1.333008,0.194824,0.815430
1273		,0.318000,0.239258,-1.328125,0.196289,0.712891
1274		,0.318250,0.405273,-1.313477,0.198242,0.693359
1275		,0.318500,0.585938,-1.303711,0.197266,0.800781
1276		,0.318750,0.795898,-1.323242,0.197266,0.922852
1277		,0.319000,1.000977,-1.367188,0.196777,0.888672
1278		,0.319250,1.171875,-1.401367,0.198242,0.854492
1279		,0.319500,1.328125,-1.425781,0.198242,0.839844
1280		,0.319750,1.489258,-1.450195,0.197754,0.878906
1281		,0.320000,1.669922,-1.484375,0.195801,1.040039
1282		,0.320250,1.831055,-1.523438,0.195313,1.020508
1283		,0.320500,1.958008,-1.538086,0.196777,0.903320
1284		,0.320750,2.055664,-1.538086,0.197266,0.771484
1285		,0.321000,2.143555,-1.542969,0.196777,0.751953
1286		,0.321250,2.207031,-1.542969,0.195801,0.825195
1287		,0.321500,2.255859,-1.533203,0.195313,0.834961
1288		,0.321750,2.294922,-1.528320,0.195313,0.815430
1289		,0.322000,2.329102,-1.523438,0.195801,0.830078
1290		,0.322250,2.348633,-1.518555,0.194824,0.864258
1291		,0.322500,2.333984,-1.499023,0.193848,0.844727
1292		,0.322750,2.309570,-1.479492,0.194336,0.756836
1293		,0.323000,2.309570,-1.464844,0.196289,0.610352
1294		,0.323250,2.329102,-1.469727,0.197754,0.532227
1295		,0.323500,2.304688,-1.469727,0.198242,0.473633
1296		,0.323750,2.221680,-1.459961,0.198242,0.424805
1297		,0.324000,2.119141,-1.455078,0.198242,0.336914
