Nr,t`s,Ch 00`V,Ch 01`V,Ch 02`V
1687		,0.421500,-0.116903,0.437704,-0.189691
1688		,0.421750,-0.257648,0.435289,-0.204184
1689		,0.422000,-0.366669,0.431746,-0.216584
1690		,0.422250,-0.430117,0.426915,-0.228178
1691		,0.422500,-0.462646,0.423372,-0.239612
1692		,0.422750,-0.473274,0.421762,-0.251206
1693		,0.423000,-0.466511,0.421279,-0.261996
1694		,0.423250,-0.452984,0.420957,-0.271175
1695		,0.423500,-0.436558,0.420312,-0.279227
1696		,0.423750,-0.415623,0.419507,-0.285024
1697		,0.424000,-0.383738,0.418702,-0.290177
1698		,0.424250,-0.337199,0.418863,-0.295169
1699		,0.424500,-0.274395,0.420473,-0.299356
1700		,0.424750,-0.173587,0.422245,-0.302416
1701		,0.425000,-0.071491,0.425949,-0.304026
1702		,0.425250,0.068610,0.426593,-0.301933
1703		,0.425500,0.207262,0.424338,-0.296618
1704		,0.425750,0.319182,0.420473,-0.288728
1705		,0.426000,0.386495,0.416126,-0.279066
1706		,0.426250,0.422728,0.413066,-0.268920
1707		,0.426500,0.436416,0.411455,-0.258775
1708		,0.426750,0.432551,0.411133,-0.248952
1709		,0.427000,0.419990,0.409845,-0.237840
1710		,0.427250,0.404531,0.410811,-0.225602
1711		,0.427500,0.386334,0.410650,-0.212236
1712		,0.427750,0.359280,0.410167,-0.197421
1713		,0.428000,0.316122,0.410650,-0.182605
1714		,0.428250,0.257988,0.412583,-0.168112
1715		,0.428500,0.179081,0.416287,-0.153136
1716		,0.428750,0.071187,0.418863,-0.137515
1717		,0.429000,-0.063439,0.419829,-0.121090
1718		,0.429250,-0.201446,0.418541,-0.102893
1719		,0.429500,-0.318358,0.414998,-0.082763
1720		,0.429750,-0.392917,0.411294,-0.061990
1721		,0.430000,-0.433176,0.407913,-0.040572
1722		,0.430250,-0.449602,0.406302,-0.020282
1723		,0.430500,-0.448475,0.406141,0.000653
1724		,0.430750,-0.437202,0.406785,0.020783
1725		,0.431000,-0.423031,0.406624,0.041073
1726		,0.431250,-0.405317,0.405497,0.061203
1727		,0.431500,-0.379391,0.405658,0.080688
1728		,0.431750,-0.339615,0.405497,0.100012
1729		,0.432000,-0.282608,0.407591,0.119014
1730		,0.432250,-0.210142,0.410650,0.137694
1731		,0.432500,-0.109334,0.413710,0.155730
1732		,0.432750,0.020138,0.415159,0.170868
1733		,0.433000,0.157985,0.413710,0.185200
1734		,0.433250,0.280372,0.410811,0.197278
1735		,0.433500,0.362017,0.405819,0.209033
1736		,0.433750,0.406624,0.402437,0.219340
1737		,0.434000,0.427559,0.399056,0.230451
1738		,0.434250,0.428364,0.398734,0.240757
1739		,0.434500,0.418541,0.399539,0.250742
1740		,0.434750,0.404370,0.400183,0.259438
1741		,0.435000,0.389555,0.398251,0.265879
1742		,0.435250,0.365560,0.397123,0.271676
1743		,0.435500,0.328844,0.396318,0.276024
1744		,0.435750,0.276990,0.398251,0.280372
1745		,0.436000,0.209194,0.400988,0.284398
1746		,0.436250,0.115149,0.403726,0.286975
1747		,0.436500,-0.010136,0.405175,0.287458
1748		,0.436750,-0.147178,0.403565,0.284237
1749		,0.437000,-0.271497,0.401149,0.277313
1750		,0.437250,-0.358456,0.397123,0.268456
1751		,0.437500,-0.405317,0.393741,0.259276
1752		,0.437750,-0.428989,0.391004,0.249936
1753		,0.438000,-0.433981,0.390521,0.239791
1754		,0.438250,-0.426091,0.390360,0.230612
1755		,0.438500,-0.414013,0.391487,0.219984
1756		,0.438750,-0.398876,0.390521,0.207262
1757		,0.439000,-0.377458,0.390038,0.194057
1758		,0.439250,-0.343319,0.390360,0.179725
1759		,0.439500,-0.295491,0.391809,0.165715
1760		,0.439750,-0.230433,0.394708,0.151382
1761		,0.440000,-0.142346,0.397767,0.137372
1762		,0.440250,-0.021087,0.399700,0.122074
1763		,0.440500,0.114988,0.399861,0.105326
1764		,0.440750,0.241402,0.396640,0.086807
1765		,0.441000,0.331743,0.391809,0.066839
1766		,0.441250,0.381825,0.389394,0.047192
1767		,0.441500,0.407591,0.386656,0.027063
1768		,0.441750,0.413388,0.386012,0.007095
1769		,0.442000,0.405658,0.386495,-0.011908
1770		,0.442250,0.394708,0.386495,-0.032037
1771		,0.442500,0.379731,0.385529,-0.050878
1772		,0.442750,0.357186,0.385046,-0.069880
1773		,0.443000,0.325140,0.385046,-0.089044
1774		,0.443250,0.277957,0.386173,-0.107241
1775		,0.443500,0.214186,0.388749,-0.124955
1776		,0.443750,0.127388,0.390360,-0.142830
1777		,0.444000,0.007900,0.393580,-0.158450
1778		,0.444250,-0.127048,0.393580,-0.172460
1779		,0.444500,-0.253139,0.391004,-0.184538
1780		,0.444750,-0.344768,0.386334,-0.196132
1781		,0.445000,-0.396782,0.382630,-0.206116
1782		,0.445250,-0.422387,0.379570,-0.216584
1783		,0.445500,-0.429634,0.378604,-0.227051
1784		,0.445750,-0.423031,0.379087,-0.237196
1785		,0.446000,-0.411598,0.378926,-0.245570
1786		,0.446250,-0.397426,0.378765,-0.251851
1787		,0.446500,-0.375848,0.377477,-0.257165
1788		,0.446750,-0.343641,0.376511,-0.262157
1789		,0.447000,-0.298712,0.378121,-0.266827
1790		,0.447250,-0.235586,0.380859,-0.270853
1791		,0.447500,-0.149754,0.383757,-0.273912
1792		,0.447750,-0.033647,0.386012,-0.274557
1793		,0.448000,0.100656,0.385046,-0.272141
1794		,0.448250,0.224493,0.382630,-0.266022
1795		,0.448500,0.315317,0.378604,-0.257970
1796		,0.448750,0.366043,0.375061,-0.249274
1797		,0.449000,0.391648,0.372646,-0.239773
1798		,0.449250,0.397928,0.371519,-0.230755
1799		,0.449500,0.392131,0.372163,-0.221576
1800		,0.449750,0.381342,0.372002,-0.211431
1801		,0.450000,0.368137,0.371841,-0.199836
1802		,0.450250,0.347524,0.371035,-0.186470
1803		,0.450500,0.315639,0.371035,-0.173265
1804		,0.450750,0.269905,0.372485,-0.159738
1805		,0.451000,0.207906,0.375544,-0.146211
1806		,0.451250,0.123362,0.378604,-0.132362
1807		,0.451500,0.007900,0.380537,-0.118191
1808		,0.451750,-0.126082,0.380537,-0.101604
1809		,0.452000,-0.248630,0.379892,-0.083085
1810		,0.452250,-0.335267,0.373773,-0.065371
1811		,0.452500,-0.385510,0.370552,-0.046208
1812		,0.452750,-0.409021,0.368620,-0.026401
1813		,0.453000,-0.414496,0.368137,-0.006916
1814		,0.453250,-0.407733,0.368298,0.010637
1815		,0.453500,-0.397910,0.368942,0.029801
1816		,0.453750,-0.383416,0.368459,0.048320
1817		,0.454000,-0.361999,0.367171,0.066356
1818		,0.454250,-0.328181,0.367654,0.084875
1819		,0.454500,-0.281320,0.368781,0.102589
1820		,0.454750,-0.221576,0.371196,0.119658
1821		,0.455000,-0.133489,0.374578,0.136245
1822		,0.455250,-0.016739,0.375544,0.151221
1823		,0.455500,0.114988,0.375866,0.164748
1824		,0.455750,0.235926,0.372646,0.176343
1825		,0.456000,0.319504,0.368620,0.187132
1826		,0.456250,0.366526,0.364916,0.197278
1827		,0.456500,0.388266,0.362017,0.207262
1828		,0.456750,0.393741,0.361856,0.216763
1829		,0.457000,0.387622,0.362339,0.226264
1830		,0.457250,0.377638,0.362339,0.234316
1831		,0.457500,0.363145,0.361534,0.240757
1832		,0.457750,0.340761,0.360407,0.246072
1833		,0.458000,0.307265,0.360407,0.250581
1834		,0.458250,0.261048,0.362178,0.254606
1835		,0.458500,0.198727,0.364755,0.258793
1836		,0.458750,0.112734,0.367654,0.261531
1837		,0.459000,-0.004500,0.369747,0.262175
1838		,0.459250,-0.135261,0.368137,0.259115
1839		,0.459500,-0.252817,0.366365,0.252996
1840		,0.459750,-0.331724,0.362017,0.244944
1841		,0.460000,-0.375687,0.359119,0.236570
1842		,0.460250,-0.396460,0.356864,0.227391
1843		,0.460500,-0.401452,0.356381,0.219340
1844		,0.460750,-0.394850,0.356542,0.210483
1845		,0.461000,-0.386154,0.357508,0.200015
1846		,0.461250,-0.370856,0.356542,0.188260
1847		,0.461500,-0.348150,0.356220,0.175860
1848		,0.461750,-0.314332,0.356703,0.162494
1849		,0.462000,-0.268276,0.356864,0.149611
1850		,0.462250,-0.205472,0.360246,0.136567
1851		,0.462500,-0.119640,0.363145,0.123362
1852		,0.462750,-0.000152,0.365721,0.109191
1853		,0.463000,0.129643,0.364594,0.093088
1854		,0.463250,0.242529,0.361534,0.075857
1855		,0.463500,0.317571,0.357992,0.057016
1856		,0.463750,0.357508,0.354449,0.038980
1857		,0.464000,0.376833,0.353160,0.020299
1858		,0.464250,0.380698,0.352677,0.002263
1859		,0.464500,0.374095,0.353482,-0.015611
1860		,0.464750,0.364594,0.352677,-0.032842
1861		,0.465000,0.348329,0.352677,-0.051361
1862		,0.465250,0.322886,0.351711,-0.068592
1863		,0.465500,0.288424,0.352838,-0.086306
1864		,0.465750,0.240918,0.354288,-0.102893
1865		,0.466000,0.177148,0.357025,-0.119479
1866		,0.466250,0.087612,0.360085,-0.135583
1867		,0.466500,-0.031876,0.361212,-0.149915
1868		,0.466750,-0.160221,0.360568,-0.162154
1869		,0.467000,-0.269564,0.356864,-0.173104
1870		,0.467250,-0.339615,0.353482,-0.183088
1871		,0.467500,-0.378263,0.350262,-0.192912
1872		,0.467750,-0.396138,0.347202,-0.202574
1873		,0.468000,-0.399037,0.348168,-0.212075
1874		,0.468250,-0.391629,0.348812,-0.221093
1875		,0.468500,-0.381645,0.348651,-0.228500
1876		,0.468750,-0.364736,0.347524,-0.234459
1877		,0.469000,-0.340098,0.347041,-0.238485
1878		,0.469250,-0.304187,0.347524,-0.243155
1879		,0.469500,-0.255715,0.349779,-0.247342
1880		,0.469750,-0.190013,0.352194,-0.251045
1881		,0.470000,-0.097740,0.355254,-0.253300
1882		,0.470250,0.023842,0.356703,-0.252817
1883		,0.470500,0.150577,0.355093,-0.249274
1884		,0.470750,0.254606,0.351711,-0.242188
1885		,0.471000,0.319182,0.347685,-0.234459
1886		,0.471250,0.354127,0.345109,-0.226085
1887		,0.471500,0.369103,0.343820,-0.217228
1888		,0.471750,0.370230,0.343659,-0.209015
1889		,0.472000,0.363789,0.342854,-0.200158
1890		,0.472250,0.352355,0.344303,-0.190174
1891		,0.472500,0.334963,0.343981,-0.177935
1892		,0.472750,0.309842,0.343337,-0.165858
1893		,0.473000,0.272642,0.344948,-0.153619
1894		,0.473250,0.222399,0.346397,-0.141380
1895		,0.473500,0.153476,0.349296,-0.128175
1896		,0.473750,0.057016,0.351872,-0.115292
1897		,0.474000,-0.065694,0.353160,-0.100638
1898		,0.474250,-0.189369,0.351550,-0.084535
1899		,0.474500,-0.287278,0.348168,-0.066660
1900		,0.474750,-0.344768,0.343820,-0.049107
1901		,0.475000,-0.376009,0.341405,-0.031393
1902		,0.475250,-0.389053,0.340922,-0.013679
1903		,0.475500,-0.387120,0.340761,0.003713
1904		,0.475750,-0.378907,0.341244,0.021105
1905		,0.476000,-0.367152,0.340600,0.038496
1906		,0.476250,-0.347828,0.340117,0.055888
1907		,0.476500,-0.320613,0.339794,0.072475
1908		,0.476750,-0.280998,0.341405,0.089706
1909		,0.477000,-0.226568,0.343659,0.105648
1910		,0.477250,-0.154263,0.346397,0.121752
1911		,0.477500,-0.051522,0.349135,0.135923
1912		,0.477750,0.073441,0.348651,0.149289
1913		,0.478000,0.194057,0.347363,0.160723
1914		,0.478250,0.283432,0.343498,0.170707
1915		,0.478500,0.334641,0.340117,0.180530
1916		,0.478750,0.361534,0.338023,0.190192
1917		,0.479000,0.371196,0.337218,0.199532
1918		,0.479250,0.367654,0.337540,0.208711
1919		,0.479500,0.360729,0.337701,0.216602
1920		,0.479750,0.346880,0.337218,0.222882
1921		,0.480000,0.326428,0.336896,0.227713
1922		,0.480250,0.295349,0.336252,0.232545
1923		,0.480500,0.252835,0.337379,0.236248
1924		,0.480750,0.195828,0.340117,0.240113
1925		,0.481000,0.118048,0.342532,0.243173
1926		,0.481250,0.009188,0.345109,0.244139
1927		,0.481500,-0.115937,0.344626,0.241563
1928		,0.481750,-0.232043,0.341888,0.235765
1929		,0.482000,-0.309340,0.338023,0.228197
1930		,0.482250,-0.354108,0.334641,0.220467
1931		,0.482500,-0.374721,0.332709,0.212093
1932		,0.482750,-0.379874,0.332387,0.203719
1933		,0.483000,-0.375043,0.333031,0.195667
1934		,0.483250,-0.366830,0.333031,0.186488
1935		,0.483500,-0.352015,0.331743,0.175216
1936		,0.483750,-0.330436,0.331743,0.163299
1937		,0.484000,-0.296457,0.332065,0.151060
1938		,0.484250,-0.252173,0.333514,0.138983
1939		,0.484500,-0.191140,0.336574,0.126422
1940		,0.484750,-0.105952,0.339150,0.113861
1941		,0.485000,0.007417,0.341405,0.100817
1942		,0.485250,0.133185,0.340600,0.085358
1943		,0.485500,0.238664,0.337540,0.068771
1944		,0.485750,0.305333,0.334158,0.051540
1945		,0.486000,0.341244,0.331421,0.033987
1946		,0.486250,0.357508,0.329810,0.016757
1947		,0.486500,0.358475,0.329810,-0.000313
1948		,0.486750,0.353160,0.330615,-0.016417
1949		,0.487000,0.344142,0.330615,-0.034131
1950		,0.487250,0.326751,0.329971,-0.050395
1951		,0.487500,0.301468,0.329971,-0.067143
1952		,0.487750,0.264269,0.329810,-0.083246
1953		,0.488000,0.216441,0.332709,-0.099672
1954		,0.488250,0.150738,0.335285,-0.115131
1955		,0.488500,0.057338,0.338345,-0.129947
1956		,0.488750,-0.062634,0.339150,-0.142669
1957		,0.489000,-0.184699,0.337540,-0.154102
1958		,0.489250,-0.279871,0.334319,-0.164086
1959		,0.489500,-0.335911,0.330776,-0.173748
1960		,0.489750,-0.364897,0.328361,-0.182927
1961		,0.490000,-0.376814,0.327073,-0.191945
1962		,0.490250,-0.376331,0.327395,-0.201285
1963		,0.490500,-0.370212,0.327073,-0.209337
1964		,0.490750,-0.359422,0.327395,-0.215779
1965		,0.491000,-0.339132,0.326589,-0.220610
1966		,0.491250,-0.311434,0.326428,-0.224958
1967		,0.491500,-0.271658,0.327234,-0.228822
1968		,0.491750,-0.219160,0.329649,-0.232526
1969		,0.492000,-0.150720,0.331260,-0.235747
1970		,0.492250,-0.045081,0.335285,-0.237357
1971		,0.492500,0.077467,0.335608,-0.235264
1972		,0.492750,0.193413,0.333031,-0.229789
1973		,0.493000,0.275219,0.329327,-0.222703
1974		,0.493250,0.321436,0.325945,-0.214651
1975		,0.493500,0.343337,0.323047,-0.207083
1976		,0.493750,0.350423,0.323369,-0.199353
1977		,0.494000,0.347524,0.323691,-0.191623
1978		,0.494250,0.341244,0.323852,-0.182444
1979		,0.494500,0.327234,0.323208,-0.171655
1980		,0.494750,0.305655,0.321597,-0.160543
1981		,0.495000,0.273609,0.322725,-0.148305
1982		,0.495250,0.231900,0.324657,-0.136710
1983		,0.495500,0.175860,0.327234,-0.125277
1984		,0.495750,0.096147,0.330293,-0.112877
1985		,0.496000,-0.014323,0.331743,-0.099833
1986		,0.496250,-0.137032,0.331582,-0.085179
1987		,0.496500,-0.243799,0.328522,-0.069075
1988		,0.496750,-0.311273,0.324979,-0.052650
1989		,0.497000,-0.347345,0.322242,-0.035097
1990		,0.497250,-0.364736,0.320953,-0.018510
1991		,0.497500,-0.368440,0.320953,-0.002084
1992		,0.497750,-0.362965,0.320792,0.013697
1993		,0.498000,-0.354269,0.321597,0.030767
1994		,0.498250,-0.338165,0.321275,0.047192
1995		,0.498500,-0.314171,0.321275,0.063457
1996		,0.498750,-0.279066,0.322080,0.079561
1997		,0.499000,-0.232526,0.324013,0.095020
1998		,0.499250,-0.169078,0.327234,0.109835
1999		,0.499500,-0.078898,0.329971,0.124490
2000		,0.499750,0.038335,0.330937,0.137533
2001		,0.500000,0.159273,0.329327,0.148967
2002		,0.500250,0.253479,0.325784,0.158468
2003		,0.500500,0.309681,0.322080,0.167647
2004		,0.500750,0.338023,0.320309,0.176504
2005		,0.501000,0.349940,0.318538,0.185522
2006		,0.501250,0.349779,0.319182,0.194540
2007		,0.501500,0.344303,0.319504,0.202914
2008		,0.501750,0.334158,0.319182,0.208711
2009		,0.502000,0.316122,0.316766,0.213703
2010		,0.502250,0.285203,0.317733,0.217568
2011		,0.502500,0.247682,0.318860,0.221916
2012		,0.502750,0.195828,0.320792,0.225298
2013		,0.503000,0.125134,0.323691,0.228841
2014		,0.503250,0.023681,0.326106,0.229807
2015		,0.503500,-0.097740,0.325784,0.227713
2016		,0.503750,-0.211431,0.323530,0.222238
2017		,0.504000,-0.289211,0.319826,0.215797
2018		,0.504250,-0.332851,0.316283,0.207906
2019		,0.504500,-0.354269,0.314673,0.200337
2020		,0.504750,-0.360871,0.314351,0.192769
2021		,0.505000,-0.358295,0.314834,0.184878
2022		,0.505250,-0.351048,0.315156,0.176343
2023		,0.505500,-0.336877,0.314995,0.165715
2024		,0.505750,-0.315782,0.314512,0.154442
2025		,0.506000,-0.283897,0.314834,0.143170
2026		,0.506250,-0.242188,0.315961,0.131092
2027		,0.506500,-0.185826,0.318860,0.119819
2028		,0.506750,-0.104020,0.322725,0.108064
2029		,0.507000,0.007900,0.324496,0.095342
2030		,0.507250,0.128837,0.323369,0.080527
2031		,0.507500,0.229485,0.320470,0.064906
2032		,0.507750,0.292128,0.317894,0.048159
2033		,0.508000,0.324496,0.314995,0.031733
2034		,0.508250,0.339955,0.313224,0.014985
2035		,0.508500,0.342049,0.313546,-0.001118
2036		,0.508750,0.337218,0.314190,-0.016900
2037		,0.509000,0.328683,0.314512,-0.033325
2038		,0.509250,0.310325,0.314029,-0.049429
2039		,0.509500,0.285364,0.313546,-0.065210
2040		,0.509750,0.249614,0.314834,-0.081153
2041		,0.510000,0.201626,0.316927,-0.096290
2042		,0.510250,0.135440,0.319665,-0.110945
2043		,0.510500,0.040590,0.322080,-0.124794
2044		,0.510750,-0.078576,0.323208,-0.137515
2045		,0.511000,-0.194039,0.320953,-0.147983
2046		,0.511250,-0.279066,0.317410,-0.157645
2047		,0.511500,-0.327537,0.314351,-0.166663
2048		,0.511750,-0.352659,0.312579,-0.174715
2049		,0.512000,-0.359422,0.311613,-0.183572
2050		,0.512250,-0.359261,0.311452,-0.192428
2051		,0.512500,-0.353625,0.312257,-0.199836
2052		,0.512750,-0.339937,0.311935,-0.205794
2053		,0.513000,-0.319324,0.311452,-0.210625
2054		,0.513250,-0.290177,0.311291,-0.214329
2055		,0.513500,-0.250079,0.312418,-0.218194
2056		,0.513750,-0.195649,0.314834,-0.221737
2057		,0.514000,-0.118674,0.317733,-0.224797
2058		,0.514250,-0.011586,0.319665,-0.225602
2059		,0.514500,0.109674,0.318538,-0.222220
2060		,0.514750,0.213059,0.315317,-0.216423
2061		,0.515000,0.280050,0.310969,-0.209176
2062		,0.515250,0.314190,0.309037,-0.202091
2063		,0.515500,0.331260,0.307748,-0.194200
2064		,0.515750,0.334963,0.307265,-0.186792
2065		,0.516000,0.329971,0.307587,-0.178257
2066		,0.516250,0.322725,0.307426,-0.169884
2067		,0.516500,0.306460,0.306943,-0.159577
2068		,0.516750,0.282144,0.307265,-0.147983
2069		,0.517000,0.248648,0.307909,-0.137193
2070		,0.517250,0.203719,0.310164,-0.125599
2071		,0.517500,0.140754,0.313224,-0.114648
2072		,0.517750,0.050735,0.315478,-0.102732
2073		,0.518000,-0.068431,0.317088,-0.089366
2074		,0.518250,-0.180995,0.314834,-0.074712
2075		,0.518500,-0.268115,0.312257,-0.059091
2076		,0.518750,-0.318036,0.309037,-0.042021
2077		,0.519000,-0.343480,0.307265,-0.026401
2078		,0.519250,-0.353625,0.306460,-0.009975
2079		,0.519500,-0.352498,0.307104,0.005645
2080		,0.519750,-0.346539,0.307426,0.021910
2081		,0.520000,-0.335428,0.307426,0.037530
2082		,0.520250,-0.314976,0.306621,0.053312
2083		,0.520500,-0.286473,0.307104,0.068932
2084		,0.520750,-0.247503,0.308876,0.084231
2085		,0.521000,-0.193717,0.311291,0.098563
2086		,0.521250,-0.118674,0.314029,0.113056
2087		,0.521500,-0.013518,0.316444,0.126422
2088		,0.521750,0.106292,0.315317,0.137533
2089		,0.522000,0.209355,0.314834,0.147840
2090		,0.522250,0.278440,0.308231,0.156858
2091		,0.522500,0.314512,0.306460,0.165554
2092		,0.522750,0.333836,0.304689,0.174250
2093		,0.523000,0.337862,0.304367,0.183107
2094		,0.523250,0.332870,0.304850,0.190997
2095		,0.523500,0.326428,0.304205,0.197600
2096		,0.523750,0.308070,0.303722,0.202270
2097		,0.524000,0.285203,0.303561,0.206940
2098		,0.524250,0.251386,0.304367,0.210644
2099		,0.524500,0.205974,0.306299,0.214670
2100		,0.524750,0.143653,0.308392,0.218212
2101		,0.525000,0.053956,0.310808,0.219823
2102		,0.525250,-0.062473,0.312579,0.218856
2103		,0.525500,-0.176647,0.310808,0.214670
2104		,0.525750,-0.262801,0.307265,0.208228
2105		,0.526000,-0.312400,0.304367,0.200820
2106		,0.526250,-0.337682,0.301951,0.193413
2107		,0.526500,-0.349277,0.300824,0.186166
2108		,0.526750,-0.346861,0.301951,0.178920
2109		,0.527000,-0.341064,0.302434,0.170385
2110		,0.527250,-0.330114,0.301951,0.161045
2111		,0.527500,-0.309984,0.301468,0.150094
2112		,0.527750,-0.282286,0.300502,0.139144
2113		,0.528000,-0.240900,0.303561,0.128032
2114		,0.528250,-0.190657,0.306299,0.116921
2115		,0.528500,-0.115776,0.308876,0.105487
2116		,0.528750,-0.010458,0.311291,0.093249
2117		,0.529000,0.108225,0.310647,0.079077
2118		,0.529250,0.210322,0.307748,0.063779
2119		,0.529500,0.275541,0.305333,0.047998
2120		,0.529750,0.310969,0.302112,0.032055
2121		,0.530000,0.327395,0.301307,0.015951
2122		,0.530250,0.331098,0.301307,0.000492
2123		,0.530500,0.327234,0.301951,-0.015611
2124		,0.530750,0.319504,0.302434,-0.031071
2125		,0.531000,0.301468,0.301629,-0.046530
2126		,0.531250,0.277796,0.301307,-0.061346
2127		,0.531500,0.242851,0.302756,-0.077127
2128		,0.531750,0.197117,0.304205,-0.091781
2129		,0.532000,0.135440,0.305333,-0.106113
2130		,0.532250,0.041717,0.310647,-0.119963
2131		,0.532500,-0.074067,0.310969,-0.131879
2132		,0.532750,-0.187275,0.309198,-0.142185
2133		,0.533000,-0.270370,0.305816,-0.151364
2134		,0.533250,-0.317392,0.302112,-0.160221
2135		,0.533500,-0.341708,0.299052,-0.168756
2136		,0.533750,-0.351531,0.299213,-0.177452
2137		,0.534000,-0.349438,0.299858,-0.185665
2138		,0.534250,-0.343802,0.300502,-0.192751
2139		,0.534500,-0.328986,0.299374,-0.198548
2140		,0.534750,-0.309340,0.298891,-0.202091
2141		,0.535000,-0.279227,0.298247,-0.206761
2142		,0.535250,-0.239612,0.300019,-0.210303
2143		,0.535500,-0.185021,0.302595,-0.213685
2144		,0.535750,-0.107241,0.305494,-0.216262
2145		,0.536000,0.000492,0.307426,-0.216745
2146		,0.536250,0.118048,0.306460,-0.213685
2147		,0.536500,0.215475,0.303400,-0.207727
2148		,0.536750,0.274897,0.299696,-0.200963
2149		,0.537000,0.308070,0.297925,-0.194039
2150		,0.537250,0.323369,0.296637,-0.186953
2151		,0.537500,0.325462,0.296476,-0.179546
2152		,0.537750,0.320953,0.296798,-0.171655
2153		,0.538000,0.311291,0.297764,-0.162476
2154		,0.538250,0.295026,0.296798,-0.151848
2155		,0.538500,0.269422,0.296476,-0.141380
2156		,0.538750,0.234638,0.297925,-0.130269
2157		,0.539000,0.186971,0.300502,-0.119479
2158		,0.539250,0.121430,0.302917,-0.108368
2159		,0.539500,0.025614,0.306138,-0.096451
2160		,0.539750,-0.090976,0.306138,-0.083730
2161		,0.540000,-0.200158,0.304205,-0.068431
2162		,0.540250,-0.276167,0.300824,-0.052972
2163		,0.540500,-0.318358,0.298408,-0.037190
2164		,0.540750,-0.339454,0.296637,-0.021409
2165		,0.541000,-0.346700,0.296798,-0.005788
2166		,0.541250,-0.344285,0.296959,0.009349
2167		,0.541500,-0.337843,0.297925,0.025453
2168		,0.541750,-0.322223,0.297120,0.040751
2169		,0.542000,-0.300322,0.294221,0.055566
2170		,0.542250,-0.268276,0.297120,0.070865
2171		,0.542500,-0.226246,0.298730,0.085358
2172		,0.542750,-0.167629,0.301468,0.100012
2173		,0.543000,-0.084374,0.304528,0.114022
2174		,0.543250,0.027707,0.305977,0.125939
2175		,0.543500,0.144941,0.304044,0.136889
2176		,0.543750,0.234316,0.300180,0.146068
2177		,0.544000,0.287458,0.298247,0.154442
2178		,0.544250,0.316605,0.295832,0.163138
2179		,0.544500,0.327878,0.295510,0.171673
2180		,0.544750,0.328844,0.294704,0.179886
2181		,0.545000,0.324013,0.294543,0.187132
2182		,0.545250,0.312418,0.294543,0.192930
2183		,0.545500,0.292933,0.294382,0.197600
2184		,0.545750,0.264913,0.294543,0.201465
2185		,0.546000,0.226908,0.295671,0.205329
2186		,0.546250,0.175699,0.297442,0.208711
2187		,0.546500,0.103555,0.300502,0.211288
2188		,0.546750,0.000492,0.302273,0.212093
2189		,0.547000,-0.116259,0.302595,0.209677
2190		,0.547250,-0.218999,0.299696,0.204202
2191		,0.547500,-0.284541,0.296637,0.197439
2192		,0.547750,-0.319968,0.293577,0.190997
2193		,0.548000,-0.336716,0.292450,0.183429
2194		,0.548250,-0.340742,0.292933,0.176343
2195		,0.548500,-0.336716,0.293255,0.168935
2196		,0.548750,-0.329631,0.293577,0.160239
2197		,0.549000,-0.313366,0.292933,0.149933
2198		,0.549250,-0.289533,0.292772,0.139305
2199		,0.549500,-0.255393,0.294060,0.128354
2200		,0.549750,-0.210464,0.296154,0.117565
2201		,0.550000,-0.146694,0.298730,0.106615
2202		,0.550250,-0.055548,0.301951,0.095020
2203		,0.550500,0.059753,0.302273,0.082459
2204		,0.550750,0.170707,0.300019,0.067805
2205		,0.551000,0.248648,0.297603,0.052507
2206		,0.551250,0.290678,0.294221,0.036725
2207		,0.551500,0.315639,0.292772,0.021266
2208		,0.551750,0.323852,0.292611,0.006128
2209		,0.552000,0.322403,0.295832,-0.008848
2210		,0.552250,0.317571,0.293899,-0.024791
2211		,0.552500,0.302434,0.293577,-0.039928
2212		,0.552750,0.280211,0.293094,-0.054743
2213		,0.553000,0.248809,0.293577,-0.069880
2214		,0.553250,0.207906,0.295187,-0.084052
2215		,0.553500,0.150738,0.298086,-0.098062
2216		,0.553750,0.070382,0.300019,-0.111750
2217		,0.554000,-0.040089,0.302112,-0.124310
2218		,0.554250,-0.155551,0.300985,-0.134617
2219		,0.554500,-0.245892,0.295993,-0.144118
2220		,0.554750,-0.300483,0.294060,-0.152653
2221		,0.555000,-0.329309,0.292289,-0.161188
2222		,0.555250,-0.341547,0.289873,-0.169239
2223		,0.555500,-0.342674,0.291001,-0.177452
2224		,0.555750,-0.337843,0.291484,-0.184538
2225		,0.556000,-0.327376,0.291001,-0.190496
2226		,0.556250,-0.308052,0.290356,-0.195005
2227		,0.556500,-0.280193,0.290356,-0.198870
2228		,0.556750,-0.243316,0.291484,-0.202413
2229		,0.557000,-0.192751,0.294221,-0.206439
2230		,0.557250,-0.120768,0.297120,-0.208854
2231		,0.557500,-0.018832,0.298891,-0.209820
2232		,0.557750,0.097597,0.297925,-0.207727
2233		,0.558000,0.198083,0.294865,-0.202091
2234		,0.558250,0.262819,0.292450,-0.195488
2235		,0.558500,0.298247,0.289873,-0.188242
2236		,0.558750,0.314351,0.288907,-0.181156
2237		,0.559000,0.318055,0.288746,-0.174554
2238		,0.559250,0.314673,0.289873,-0.166985
2239		,0.559500,0.308231,0.290034,-0.158289
2240		,0.559750,0.291001,0.289551,-0.148144
2241		,0.560000,0.267328,0.289229,-0.137837
2242		,0.560250,0.233189,0.290517,-0.127209
2243		,0.560500,0.187616,0.292450,-0.116581
2244		,0.560750,0.124328,0.295349,-0.105791
